Kaplan		9.453±0.002 h[9][a]9.45950±0.00005 h[10]9.46±0.01 h[11][b]9.49±0.02 h[12]					
Delores		88.1521±0.3555 h[6]					
Tatry		24 h[8]39.9±0.1 h[9]131.3±0.2 h[10]					
Pilcher		2.842±0.001 h[9]					
Darwin		4.7±0.2 h[9]					
Galvarino		7.004 h[6]					
Shane		8 h[7]8.220±0.001 h[8]					
Hajek		10 h[8]					
Adams		3.27±0.02 h[9]3.311±0.001 h[a]3.31138±0.00006 h[10]3.316±0.079 h[b] h3.560 h[4]					
Leverrier		8.01532±0.00001 h[5]					
Titius		6.13±0.01 h[7]					
Hirayama		13.5921±0.0003 h[a]15.63±0.01 h[7]22.37±0.03 h[8]					
Herschel		130±2 h[5][12]					
Einstein		5.4846±0.0001 h[8]5.485±0.002 h[9]5.48503±0.00005 h (s)[10]5.487±0.001 h[11]					
Euler		5.9929 h[7][8]					
Harding		2.96 h (0.123 d)[4]					
Lexell		5.44±0.02 h[7]5.441±0.002 h[8]5.4429±0.0003 h[6]					
Hencke		10.186±0.006 h[6]					
Polonskaya		3.1183 h[11]					
McCuskey		8.603±0.001 h[12]8.611±0.003 h[13]					
Konstitutsiya		11.2692±0.0004 h[9]11.279±0.009 h[10]					
Voloshina		2.94±0.010 h[9]5.896±0.002 h[10]5.907±0.0547 h[11]					
Veteraniya		8.209±0.005 h[a]					
Guo Shou-Jing		12 h[10]					
Tucapel		9.028±0.008 h[8]					
Vasilevskis		15.6±0.1 h[9]32.16±0.02 h[10]36.25 h[11]39±2 h[12]					
Heinemann		22.96±0.01 h[8]					
Wesson		2.988 h[6]3.4158±0.0005 h[7]3.41581±0.00003 h[8]					
van Albada		2.583±0.0029 h (r)[7]2.72±0.01 h[8]2.72±0.03 h[8]2.729±0.001 h[9]2.730±0.0029 h (s)[7]					
West		14.14±0.01 h[7]					
Asaph		3.87±0.02 h[8][a]4.74±0.01 h[9]9.19±0.05 h[10]					
Cottrell		4.499±0.0014 h[9]4.499±0.0010 h[9]4.4994±0.0004 h[10]					
Janequeo		2.480±0.0002 h[6]					
Binomi		3.7555±0.010 h[6]3.756±0.0015 h[7]					
BAM		10.774±0.004 h[6]					
Basilea		6.5287±0.0002 h[a]					
Bernoulli		6.248±0.001 h[6]					
Stearns		51.89±0.20 h[6]85±0.1 h[7]93±1 h[8][a]					
Sheragul		5.41±0.01 h[8]5.413±0.001 h[9]5.4203±0.0003 h[10]5.42026±0.00015 h[11]5.45±0.05 h[12]					
Tripaxeptalis		2.33±0.01 h[6]					
Bistro		7.88 h (dated)[10]7.89 h (dated)[a]8 h (dated)[11]17.051±0.006 h[12]					
Ortutay		7.7475±0.0005 h[9]					
Wirt		3.6895±0.0003 h[9]3.6898 h[10]3.6900±0.0003 h[11]3.690±0.00005 h[6]					
Leningrad		5.296±0.003 h[7]					
Smetana		2.4801±0.0005 h[8][a]2.4969±0.0004 h[9][a]2.4970±0.0003 h[6][a]2.498±0.001 h[10]					
Tamriko		7.462±0.003 h[10]7.470±0.002 h[11][a]7.4702±0.0004 h[12]7.471±0.001 h[12]					
Gawain		11.1098±0.0004 h[9]11.5±0.1 h[10]11.581±0.0194 h[11]					
Dvorak		4.405±0.001 h[5]4.4106±0.0001 h[6]					
Nancy		15.0 h[a]					
Roka		10.04±0.02 h[8]10.09±0.01 h[9]					
Chiron		5.918 h[12][13][14][15][16]					
Anza		11.50 h[5]					
Aten		40.77 h[9]					
Bacchus		14.544±0.007 h[8]14.904 h[9]15.0±0.2 h[5]					
Thomsen		4.2267±0.0001 h[7]4.233 h[8]4.244023±0.000001 h[9]4.253±0.005 h[10]					
Spicer		18.165±0.005 h[6][a]					
Aksnes		17.75 h[7]					
Hubble		32.52±0.02 h[11]					
Kosmodemyanskaya		4.4 h[6]10±1 h[7]					
Shoemaker		2.5328±0.0004 h[7]2.5331±0.0002 h[a][b]2.5338±0.0002 h[8]2.534±0.001 h[9]2.809±0.001 h[10][c]2.82±0.01 h[11]57.02±0.10 h[12]					
Jihlava		2.70876±0.00001 h[5]2.70888±0.00001 h[5]2.709±0.001 h[5]					
Henan		24 h[11]110±1 h[12]					
Mizuho		5.47±0.01 h[7]					
Sampo		71.34±0.05 h[9]					
Genichesk		11.022±0.002 h[5]11.0231±0.0159 h[6]11.028±0.006 h[7][a]					
Magnitka		6.11±0.02 h[10]6.1124±0.0002 h[a]6.24±0.01 h[11]					
Zyskin		3.9201±0.0007 h[8]					
Opik		6.4430±0.0002 h[6]9.3 h[7]					
Ra-Shalom		19.79±0.03 h[14]19.793±0.001 h[9]19.797 h[15][a]19.79981 h[16]19.8201±0.00004 h[17]19.89±0.05[18]					
Tantalus		2.384 h (0.0993 d)[1]					
Toronto		8.9669±0.0002 h[9]8.97±0.01 h[a]					
Tselina		6.563±0.001 h[9]					
Wallenquist		5.49±0.01 h[8]5.5078±0.0009 h[9]5.510±0.005 h[10]					
Tyumenia		2.769±0.001 h[11][a]17.47±0.07 h[12]17.507±0.006 h[13]					
Sevastopol		2.90640 h[4]					
Pyatiletka		8.899±0.0053 h[7]					
Vltava		16.2954±0.0282 h[7]34.0 h[8]					
Gerasimovich		22.951±0.005 h[10]					
Tanya		7.864±0.0211 h[9]					
Mayall		2.5678 h[5]					
Dennispalm		4.114 h (0.1714 d)[4]5.2±0.7[5]					
Makharadze		11.9759 h[3]					
Kemerovo		9.2±0.6 h (2006)[8]					
Blaauw		12.141±0.003 h[8]					
Stentor		16.40±0.02 h[8][a]					
Hadwiger		5.872±0.002[4]2.29±0.01 h[5]					
Akiyama		12.5132±0.0053 h[5]12.5325±0.0053 h[5]					
Kate		5.62 h[6]5.62215±0.00005 h[7]5.6228±0.0003 h[a]5.623±0.005 h[8]					
Kukkamaki		3.4 h[7] (outdated)4.06 h[8]					
Taiwan		7.252±0.0014 h[11]					
Maresjev		11.6±0.1 h[9]					
Andrea Doria		4.880±0.001 h[a]					
Fogelin		14.07±0.01 h[8]					
La Silla		11.8431±0.0049 h[7]16 h[8]					
Tengstrom		2.816±0.003 h[8]2.82±0.05 h[9]2.82092±0.00004 h[a]2.8210±0.0001 h[b]2.8211±0.0001 h[9]2.82112±0.00007 h[c]2.82117±0.00005 h[9]2.829±0.0007 h[10]					
Shanghai		5.9384±0.0023 h[6]5.99±0.05 h[7]					
Oljato		24 h[6]26 h[a]					
Lyyli		9.51±0.01 h[7]10 h[8]11.063±0.001 h[9]11.09±0.01 h[10]					
Antenor		7.906±0.009 h[10][a]7.960±0.0103 h (s)[11]7.966±0.0055 h (r)[11]7.964±0.002 h[12][a]7.965±0.004 h[13]8.01 h[14]					
Hephaistos		20 h (0.83 d)[1]					
Meeus		2.651±0.001 h[8]					
Sarpedon		22.741±0.04 h[11]22.77±0.04 h[11]					
Soyuz-Apollo		5.3846±0.0007 h[7]5.3868±0.0013 h[8]5.4±0.05 h[7]6.12 h[9]					
Alcathous		7.687±0.005 h[11]7.689±0.001 h[12][a]7.690±0.001 h[13]7.691±0.001 h[14][a]7.695±0.002 h[15][a]7.698±0.002 h[16][a]9.41 h (poor)[17]					
Bowell		4.992 h[8]					
Espinette		7.3±0.2 h[5]7.440±0.002 h[6]7.442±0.001[7]7.442±0.002 h[a]					
Neoptolemus		8.180±0.008 h[10]8.180±0.022 h[10]8.18±0.05 h[11][a]8.199±0.005 h[12][a]8.5 h (poor)[13]12 h (poor)[14]					
Ron Helin		12 h[4]					
Kugultinov		8.43±0.02 h[8]10 h[9]16.850±0.004 h[10]					
Whitford		14.275±0.0049 h[7]27.1±0.1 h (poor)[a]					
Schilt		9.759±0.002 h[7]9.767±0.005 h[a]					
Duboshin		50.78±0.03 h[9][a]					
Janice		23.2±0.1 h[11]					
Robeson		18.632±0.004 h[11]					
Hathor		3.350±0.002 h[5]					
Michkovitch		28 h[a]					
Kurchenko		8.622±0.0027 h[10]					
Phereclos		7.16±0.01 h[a]14.345±0.004 h[10][b]14.394±0.020 h[11]14.49±0.02 h[12][b]					
Cebriones		3.8 h (poor)[10]20.05±0.04 h[11]20.081±0.001 h[12]20.5±0.5 h[13]					
Beltrovata		5.9 h[6][7]					
Schulhof		3.294±0.006 h[8]					
Tomita		7.9533±0.0005 h[a]8.435±0.079 h[b]					
Ciurlionis		12.84 h[6]15.760±0.002 h[7]					
Ibarruri		73.08±0.10 h[6]139.79±0.04 h[a]139.9±0.2 h[7]139.92±0.01 h[8]					
Schurer		6.66±0.05 h[11]					
Bruce Helin		128 h[a]129.4163±0.3970 h[7]129.75 h[8]					
Sootiyo		7 h[7][a]7.2298±0.0002 h[8]					
Hatshepsut		8.9834 h[3]					
Educatio		1561 h[5]					
Corbett		10 h[6]11.453±0.1173 h[7]					
Tomeileen		3.974 h[5]4.0±0.1 h[a]6.822±0.001 h[11]					
Kenos		3.846±0.001 h[5]3.8481±0.0003 h[6]3.8492±0.0008 h[7]4.188±0.007 h[8]					
Palamedes		7.24±0.01 h[11]					
Tokai		25.88±0.01 h[a]25.885±0.007 h[11]25.8913 h[b]25.97±0.11 h[12]					
Guinevere		14.730±0.002 h[9][a]14.73081±0.00001 h[10]14.733 h[11]					
Metsahovi		4.4518 h (0.18549 d)[1]					
Bussolini		24 h[6]					
Alascattalo		2.751±0.002 h[6]2.754±0.007 h[7]					
Baetsle		6.0792±0.0004 h[a]					
Rutllant		3.651±0.001 h[6]					
Cambridge		8.80±0.01 h[9]12.200±0.0032 h[10]					
Gilmore		4.230±0.020 h[6]4.2302±0.0399 h[7]					
Skiff		25.6±0.5 h[11]					
Geisei		7.823±0.005 h[8]					
Annschnell		6.328±0.001 h[6]					
Bulgaria		8.6157±0.0082 h[6]9.480±0.001 h[7]					
Litva		2.81±0.06 h[5]2.81258±0.00002 h[6]2.81288±0.00005 h[7]2.8141±0.0006 h[8]2.82±0.01 h[9]5.618±0.006 h (dated)[10]					
Mourao		15.59±0.01 h[8]					
Dworetsky		12.77±0.05 h[6]					
Acamas		25.954±0.0468 h (r)[7][8]					
Odessa		8.2426±0.0003 h[8]8.244±0.002 h[9]8.2444 h[10]					
Seneca		8 h[6]					
Zech		2.7401±0.0002 h[4]					
Rudra		123.171±0.4738 h[7]					
Bobrovnikoff		4.7939±0.0003 h[9]					
Owa		3.56±0.01 h[11]3.563±0.002 h[a]3.563 h[12]3.5641±0.0001 h[b][c]3.567±0.002 h[13]					
Gingerich		2.9392±0.0006 h[5]					
Pisek		831±3 h[9]					
Pandarus		8.461±0.003 h[10][a]8.470±0.002 h[11][a]8.480 h[12]					
Tolkien		1060±30 h[6]					
Aavasaksa		24 h[6]					
Sersic		3.8811±0.0003 h					
Magion		480±6 h[13][a]					
Albina		9.6 h[6]16.5871±0.0165 h[7]					
Rodari	5.5 h[4]: 2250						
Burns		5.315±0.003 h[10]					
Sagan		5.254±0.001 h[5]5.2557±0.0002 h[a]5.2564±0.0007 h[b]5.258±0.002 h[6]					
Kotelnikov		4.752±0.0034 h[7]4.9075 h[3]4.9078±0.0002 h[8]					
Barks		6.084±0.002 h[8]6.087±0.0016 h[9]					
Valdivia		4.096±0.0005 h[8]4.096±0.001 h[9]4.098±0.001 h[10]8.191±0.0001 h[11]					(269.0°, −31.0°) (λ1/β1)[12]
(103.0°, −59.0°) (λ2/β2)[12]
Birgitta		8.97±0.08 h[5]8.994±0.005 h[a]9.02 h[6]					
Cesky Krumlov		438.7098±9.1557 h[11]					
Campbell		2.747±0.001 h[7]					
Wu Chien-Shiung		36.343±0.5196 h[8]					
Efimov		2.44967 h (0.102070 d)[3]					
Idomeneus		32.38±0.1 h[9]32.4±0.1 h[9]479±5 h[a]					
Teucer		10.145±0.001 h[11][a]					
Soma		2.7327±0.0008 h[a]2.73325±0.00007 h[5]					
Ahti		24 h[9]					
Bobhope		5.013±0.003 h[12]6.0888±0.0007 h[13]					
Greenwich		24 h[9]					
Annette		10.457±0.003 h[7]10.4595±0.0001 h[8]					
Vavilov		800 h[a]					
Laurel		21.5±0.3 h[7]					
Steins		6.049 h[8][a]					
Binzel		11.560±0.0037 h[8]					
Jim Young		131.3 h[7]					
Tedesco		19.805±0.008 h[8]19.815±0.0195 h[9]					
Filipenko		14.00±0.01 h[7]					
Peiroos		8.951±0.002 h[10][a]8.96 h[11]8.99±0.01 h[12][a]					
Memnon		7.502±0.010 h[8]					
Zhuhai		5.263±0.002 h[8]5.268±0.003 h[9]6.152 h[4]					
Caltech		12.99±0.05 h[9]12.9937±0.0005 h[9]12.999±0.0169 h[10]					
Automedon		10.212±0.002 h[10]10.220±0.004 h[11]10.223±0.003 h[12][a]					
Alamosa		4.3832 h[6]					
Gibbs		3.06±0.05 h[8]3.06153±0.00006 h[8]3.189±0.003 h[9][a]					
Coconino		4.68138±0.00004 h[6]					
Cordie		80.0 h (3.33 d)					
Yeomans		3.4±0.1 h[6]3.509±0.0158 h[7]					
Scholl		16 h[8]					
Spahr		11.946±0.006 h[8]					
Chagall		0.11232 h					
Shakespeare		6.0567±0.0020 h[6]6.06±0.02 h[7]6.080±0.040 h[8]					
Taratuta		6.6±0.1 h[6]11.14±0.02 h[7]					
Leonardo		7.524±0.021 h[11]					
Candy		4.6249±0.0001 h[6]4.625±0.001 h[7]4.62501±0.00004 h[8]4.62516 h[9][10]4.625223 h[11]					(142.0°, −26.0°) (λ1/β1)[11]
(346.0°, −70.0°) (λ2/β2)[11]
Houston		5.61±0.060 h (half)[8]11.175±0.0532 h[9]11.218±0.006 h[10]					
Climenhaga		2.737485±0.000008 h[5]					
Alku		11.844±0.002 h[8]					
San Diego		30.72±0.02 h (wrong)[8]105.7±0.1 h (re-examined)[9]					
Alois		3.7533±0.0058 h[6]					
Makhaon		8.64±0.01 h[5][12][a]					
McFadden		13.798±0.002 h[10][a]					
Akhmatova		3.68589±0.00004 h[a]3.68629±0.00003 h[a]3.6863±0.0006 h[6]					
Aitken		6.3965±0.0026 h[4]					
Kursk		3.4468 h (0.14362 d)					
Hergenrother		24.266±0.007 h[6]					
Krok		147.8±0.3 h[5]149.4±1 h[6]151.8[6]					
Eger		5.710156±0.000007 h[3]					
Florence		2.3580±0.0002 h[11]2.3581 h[12][a]2.3582±0.0003 h[13]2.3588±0.0008 h[10]2.359±0.001 h[14]2.359±0.003 h[15]5±1 h[16]					
Mason-Dixon		19.748±0.0537 h[7][8]					
Sendai		5.7491±0.0008 h[6]5.776±0.005 h[a]					
Buchar		11.41±0.01 h[7]					
Ostro		6.503±0.003[6]					
Alcock		7.05±0.01 h[5]					
Paolicchi		20.4±0.5 h[6]					
Raab		274.944±2.9899 h[10]					
A'Hearn		3.160 h[5]					
Wallonia		7.54±0.01 h[5][a]					
Nefertiti		2.82 h[5]3.01 h[6]3.020167 h[7]3.021 h[8]3.021±0.002 h[9]					
Phaethon		3.604 hours (0.1502 d)[1]					
Sijthoff		4.607±0.0016 h[8]					
Graff		17.32±0.02 h[5]					
Lindgren		5.614±0.0047 h[10]5.618±0.0047 h[10]					
Agricola		9 h[a]					
Hoag		2.3717±0.0002 h[9][a]2.372±0.0004 h[10]2.3722±0.0005 h[11]2.3728±0.0005 h[12]2.373±0.002 h[13]2.3737±0.0004 h[14]2.496±0.001 h[15]					
Laocoon		11.312±0.024 h[8]					
Di Martino		5.443±0.0014 h[12]5.4446±0.0007 h[13]5.445 h[14]5.44517±0.00005 h[15]					(53.0°, −70.0°) (λ1/β1)[15]
(231.0°, −75.0°) (λ2/β2)[15]
Bus		6.62 h[7]					
Tholen		2.95±0.01 h[a]					
Glo		6.8782±0.0011 h[4][a]					
De Sanctis		17 h[7]					
Aaronson		9.80±0.05 h[6]					
Maupertuis		6.7295±0.0001 h[7][a]6.72984±0.00001 h[8]					
Seleucus		16 h (dated)[7]75±5 h[8]75 h[9]					
Azabu		7.670±0.005 h[6][a]12 h (poor)[7]					
Brorfelde		2.503±0.001 h[8]2.5041±0.0002 h[5][9]2.5042±0.0001 h[10]2.5046±0.0003 h[11]6±2 h[12]8±1 h[13]9.3788±0.0022 h[14]					
Paris		7.048±0.005 h[13][a]7.082±0.001 h[14]7.082±0.004 h[15]7.091±0.002 h[16][a]					
Blixen		6.456±0.003[3]					
Lidiya		710 h[7]					
Schaber		10.971±0.002 h[8]					
Nedzel		5.4620±0.0005 h[7]					
Tarkovskij		187±3 h[5][6]					
McAuliffe		2.2060±0.0003 h[5]2.2062±0.0002 h[a]2.207±0.002 h[6]2.212±0.002 h[b]6 h (dated)[c]					
Jarvis		40.8±0.1 h (dated)[11]202.0±0.5 h[12][a]					
Orpheus		3.532 h (0.1472 d)[1]					
Alex		9.6 h[8]9.6±0.5 h[8]					
Sinon		8.135 h[8][a]					
Vanphilos		4.225±0.001 h[7]4.226±0.001 h[8]4.2261±0.0005 h[a]4.227±0.005 h[9]					
Wisdom		4.9949±0.0001 h[7]4.9951±0.0001 h[a]					
Omsk		7.275±0.006 h[10]					
Abramov		7.791±0.002 h[6]9.0±0.4 h[7]					
Kafka		2766±40 h[4]					
Hurukawa		16 h[7]24.8158±0.0402 h[8]24.84±0.01 h[7]					
Roberts		3.278±0.001 h[8][3]					(63.0°, 49.0°) (λ1/β1)[9]
(231.0°, 49.0°) (λ2/β2)[9]
Mentor		7.700±0.019 h[9]7.702±0.002 h[10][a]7.730±0.001 h[11][a]					
Purple Mountain		2.928±0.001 h (1⁄2-p.)[8]5.857±0.001 h[9]					
Jurgen		14 h[4]					
Protesilaos		8.945 h[10]8.95±0.02 h[11]					
Borodino		5.435±0.00005 h[8]5.437±0.001 h[9]5.44±0.01 h[10]5.442±0.002 h[a]					(294.0°, −60.0°) (λ1/β1)[11]
(157.0°, −57.0°) (λ2/β2)[11]
Eurybates		8.7027283±0.0000029 h[9]	150° (wrt ecliptic)[9]158° (wrt orbit)[9]			320°[9]	−60°[9]
Verenia		4.930 h (0.2054 d)[2]					
Don Quixote		7.7 h (0.32 d)[3][5]					
Mera		3.1944 h (0.13310 d)					
Amun		2.53001 h (0.105417 d)[1]					
Canterbury		15.553±0.0118 h[9]					
Talthybius		40.40±0.03 h[10][a]40.44±0.02 h[11]40.59±0.13 h[12]					
Alvema		8.1216±0.0001 h[6]8.13±0.01 h[7]					
Carestia		7.08 h[9]9.93±0.01 h[10]					
Alvarez		33.42±0.02 h[5][a]					
Meriones		12.96 h[9]					
Boznemcova		3.335410±0.000057 h[8]					
Kreutz		39±2 h (dated)[6]280±5 h[7][a]					
Gostin		3.26±0.05 h[7]3.263±0.0009 h[8]3.263±0.003 h[9]3.2641±0.0005 h[10]					
Frieden		14.491±0.003 h[8]					
Vertinskij		inconclusive[7]					
Dionysus		2.7053 h (0.11272 d)[2]					
Levy		2.68748±0.00007 h[b]2.6879±0.0005 h[8]					
Erbisbuhl		11.28±0.01 h[4][7][a]					
Welther		3.595±0.003 h[11]3.597 h[12]3.5973±0.0001 h[11]3.5973±0.0003 h[13][a]3.599±0.003 h[14]					
Dzus		7.44±0.01 h[7]					
Bede		226.8 h (9.45 d)[2]					
Geowilliams		14.383±0.0183 h[10]14.387±0.003 h[a]					
Volkonskaya		3.235±0.001 h[6][7]					
Socus		6.520±0.003 h[10][a]6.55±0.01 h[11][a]6.553±0.008 h[12]					
Polypoites		5.71±0.02 h (poor)[11]9.989±0.007 h[12][a]10.039±0.015 h[13][a]10.069±0.015 h[13]14.19±0.02 h[14][a]43 h (poor)[15]					
Kenrussell		5.2518±0.0005 h[8]					
Annenskij		3.969±0.001 h[10]3.974±0.002 h[10]					
IRAS		8.323±0.002 h[8]					
Beckman		3.124 h[7]					
Balam		2.805 h[11][12][13][a]					
Camillo		37.846 h[9]37.881±0.005 h[10]					
Cruithne		27.30990 h (1.137913 d)[1]					
Kathleen		11.16±0.01 h[11]11.17±0.02 h[11]11.18±0.01 h[12]11.2±0.1 h[13]					
Anagolay		9.0046±0.0013 h[5]9.012 h[6][7]					
Alexejtolstoj		11.0942±0.0116 h[4]					
Celle		3.8389±0.0007 h[12]3.840±0.001 h[13]3.840±0.0012 h[14]3.84 h[11]3.84 h[6]					
Kitami		3.7992±0.0004 h[6]					
Aivazovskij		2.97[7]					
Zhongguo		3.840±0.0005 h[2][6]					
Raywilson		4.654±0.0007 h[6]4.86 h[7]					
Leonteus		5.600±0.004 h[9][b]5.608±0.01 h[10][b]5.618±0.0005 h[11]5.62±0.01 km[10][b]5.6225±0.0005 h[11]11.22±0.01 h[12]					
Sthenelos		12.877±0.016 h[8]					
Karayusuf		2.2319±0.0001 h[5][a]					
Thrasymedes		20.270±0.672 h[7]					
Segovia		11.03204±0.00001 h[4]					
Yorii		6.669±0.005 h[8]					
Dicicco		3.5949±0.0002 h[a]3.5950±0.0001 h[5]					
Lujiaxi		10.415 h[7]13.33±0.01 h[8]					
Peltier		2.4287±0.0002 h[a]2.4289±0.0001 h[4]					
Alhambra		53 h[6]					
George		3.3398±0.0002 h[10]					
Mendoza		2.77082±0.00005 h[4]2.77090±0.00005 h[5]2.77099±0.00002 h[3]2.77103±0.00003 h[11]					
Akirafujii		10.635 h[9]22.289±0.003 h[10]					
Roddy		2.4782±0.09 h[8]2.479±0.001 h[9]2.4792±0.0001 h[10]2.4797±0.00006 h[5]2.480±0.001 h[11]2.486±0.001 h[12]					
DeLaeter		5.633±0.003 h[a]13.83±0.01 h[10]					
Doppler		50.8±0.1 h[5]					
Nyx		4.42601 h (0.184417 d)					
Fukushima		8.40±0.01 h[8]9.41±0.01 h[9]9.4177±0.0004 h[10]9.418±0.001 h[11]					
Elst		6.6322±0.0002 h[a]					
Zichichi		3.39423±0.00007 h[5]					
Perth		5.083±0.005 h[6]5.087±0.0010 h[7]5.2±0.1 h[8]					
Chaliubieju		3.984±0.002 h[7]3.986±0.001 h[8]					
Valyaev		16.4399±0.0077 h[3][7]					
Kastel'		8.4877±0.0005 h[a]8.488±0.003 h[7]					
Huma		10.4±0.1 h[a]					
Fugaku		7.1912±0.0016 h[7]					
Hipparchus		3.418±0.001 h[12]					
Schumann		5.5984±0.0019 h[7]5.601±0.001 h[8]5.6040±0.0019 h[7]5.7502±0.0007 h[9]					
Euryalos		6.391±0.005 h[9]					
Corbin		6.203±0.001 h[a]					
Drobyshevskij		3.87±0.02 h[8]3.875±0.0060 h (s)[9]3.882±0.0060 h (r)[9]					
Wilson-Harrington		3.5736 h (0.14890 d)					
Nonna		2.5868±0.0002 h[a]2.5873±0.0003 h[b][c]2.5877±0.0005 h[6][d]2.62±0.02 h[7][e]					
Bridges		3.57459±0.0001 h[9]3.5746±0.0001 h[5]3.5748±0.0002 h[10]3.57491±0.0003 h[b]3.6941±0.0002 h[11]					
Mueller		2.9420±0.0002 h[7]2.942±0.001 h[a]2.943±0.001 h[8]2.944±0.001 h[9][b]					
Thestor		13.467±0.08 h[10]13.475±0.156 h[11]13.49±0.20 h[12]13.52±0.08 h[10]					
Lowengrub		9.764 h[9]					
Magellan		6.384±0.005 h[8]7.475±0.001 h[a]7.479±0.001 h[9]7.4805±0.0013 h[10]7.48202±0.0001 h[11]7.488±0.001[12]7.496±0.005 h[13]					
Demophon		29.82±0.24 h[8]					
Deipylos		9.19±0.02 h[10][a]9.297±0.007 h[11][a] 9.298±0.007 h[11][a]9.38±0.02 h[12][a]11.490±0.0037 h[13]					
Euforbo		8.801±0.008 h[10][a]8.84±0.01 h[11][a]8.841±0.025 h[12]8.845±0.0050 h[13]8.846±0.001 h[14]10.4±0.6 h[15]					
Menestheus		14.40±0.03 h[10][a]					
Swann		4.03632±0.00009 h[a]4.1±0.1 h[6]					
Weir		14.602±0.005 h[9][a]14.657±0.0046 h[10]					
Podalirius		10.43±0.04 h[10]10.436±0.0257 h[11]14.51±0.01 h[12]					
Risehvezd		4.5312±0.0090 h (r)[6]4.550±0.020 h (r)[7]4.5553±0.0090 h (r)[6]					
Kalchas		29.2±0.1 h[7]					
Dersu-Uzala		140±3 h[8][a]					
Lennon		137 h[7]					
McCartney		20.737 h					
Harrison		3.7490±0.0002 h[a]3.956±0.001 h[6]					
Starr		4.5179±0.0005 h[6][a]6.8 h[7]					
Alanhale		11.9177±0.0047 h[7]					
Billbaum		2.730±0.005 h[a]2.7425±0.0009 h[6]2.908±0.001 h[7]					
Sudek		8.164±0.0092 h[10]					
Toutatis		176 h (7.3 d)[8]					
Cuno		3.558±0.002 h[10]3.5590±0.001 h[a]3.5595 h [b]					
Phystech		4.66883±0.00014 h[6]4.66904±0.00003 h[6]					
Morpheus		3.5372 h[8]3.5380 h[9]3.5387 h[10]3.540±0.001 h[11]3.560 h[12]					
David Hughes		24 h[4]					
Briggs		12.22±0.02 h[11]12.235±0.01 h[12]12.2530±0.0005 h[13]					
Engelhardt		3.066±0.001 h[10]3.0661±0.0002 h[5][a]					
Nancita		3.8732±0.0003 h[7]					
van den Bergh		87.918±0.4071 h[9]					
Abashiri		4.8817±0.0001 h[a]4.8820±0.0002 h[b]4.88230±0.00008 h[c]					
Kani		5.72755±0.00005 h[7]5.727574±0.000001 h[8]5.7279±0.0001 h[a][9]5.7285±0.0011 h[10]					
Endate		34 h[3]					
Bata		10.571±0.2523 h[10]					
Bickel		16 h[5]26.5 h[6]26.592±0.003 h[5]					
Milton		3.295±0.005 h[7]3.2978±0.0003 h[8]					
Arecibo		32.974 h (synchronous)	27°±3°[3]: 3			267°±6°[3]: 3	63°±3°[3]: 3
Dence		7.546±0.005 h[7]7.558±0.0018 h[a]7.5668±0.0018 h[a]15.473±0.005 h (poor)[8]					
Poseidon		6.262 h[4]6.2656 h[5]					
Poulydamas		9.88±0.01 h[10][a]9.908±0.018 h[11]9.921±0.0085 h[12]9.922±0.002 h[13][a]9.937±0.004[a]9.941±0.006 h[14][a]					
Tiburcio		16.284±0.003 h[a]					
Lynn		3.8377±0.0006 h[5]					
Carlisle		2.63289±0.00007 h[10]					
Shkodrov		17.256±0.0223 h (r)[7]17.302±0.0223 h (r)[7]17.3233±0.0005 h[a]					
Suruga		3.811±0.005 h (dated)[8]3.4069±0.0004 h[5]					
Balodis		3.448±0.001 h[5]					
Aditi		6.670±0.005 h[6]6.6780±0.0005 h[a]6.683±0.005 h[7]19.2±0.5 h[8]					
Chinmoy		p1= 44.99 ±0.05h p2= 50.35 ±0.08h					
McGraw-Hill		inconclusive[3][7]					
Holt		2.8670±0.0002 h[4]					
Tchantches		2.783 h[10]2.788 h[11][12]2.7883 h[13][14]2.78836±0.00004 h[6]2.7884±0.0001 h[7]2.7886±0.0002 h[7]2.789±0.001 h[15]2.790±0.002 h[10][a]6.83±0.1 h (wrong)[16]					
Carolyn		40.92±0.01 h[7][a]					
Pan		3.51±0.02 h[7]56.48±0.02 h[8]60±12 h[a]					
Grieve		6.864±0.006 h[5]					
Mithra		67.5±6 h[8]100 h[9]					
Dracius		12.580±0.001 h[10][a]12.58±0.1 h[11]12.582±0.001 h[12][a]12.582±0.004 h[13]					
Debussy		20 h[15]26.58±0.05 h[15]26.59 h[5]26.6 h[11]26.606±0.001 h[6]					
Eurypylos		6.054±0.001 h[7][a]					
Barklajdetolli		1069 h[8]					
Phoinix		38.866±0.012 h[10]					
Xanthus		37.65 h (1.569 d)					
Massachusetts		7.703±0.005 h[12]7.75±0.02 h[13]					
Ainonai		38.31±0.05 h[8]					
Rees		7.879±0.002 h[4][b]					
Saheki		4.969±0.003 h[a]4.97347±0.00005 h[6]5.032±0.001 h[7]					
Seilandfarm		3.9681±0.0002 h[b]3.9683±0.0001 h[b][4]					
Wodehouse		13.944±0.002 h[a]13.95±0.01 h[8]					
Roddenberry		12 h (poor)[7]					
Nereus	15.16[4]	15.1 h (0.63 d)				+25°[4]	+80°[4]
Pauling		2.53057±0.00009 h[b]2.5306±0.0003 h[12]2.5307±0.0003 h[13]2.5312±0.0001 h[14]2.532±0.002 h[c]2.533±0.003 h[15]					
Khryses		6.862±0.002 h[7]					
