Shaposhnikov	Epoch 4 September 2017 (JD 2458000.5)	3.9651 au	0.2219	12.495°	59.315°	268.16°	186.17°
Massevitch	Epoch 4 September 2017 (JD 2458000.5)	2.7460 au	0.0722	12.817°	106.40°	261.22°	218.92°
Ambartsumian	Epoch 4 September 2017 (JD 2458000.5)	2.2233 au	0.1623	2.6158°	201.37°	61.590°	224.81°
Naef	Epoch 4 September 2017 (JD 2458000.5)	2.3731 au	0.1354	6.4757°	354.84°	14.485°	94.839°
Rudneva	Epoch 4 September 2017 (JD 2458000.5)	2.5464 au	0.0423	3.2198°	152.07°	59.096°	181.05°
Alekhin	Epoch 4 September 2017 (JD 2458000.5)	2.4226 au	0.2257	1.7955°	227.46°	5.6412°	53.882°
Mikhailov	Epoch 27 April 2019 (JD 2458600.5)	3.0436 au	0.0528	10.362°	200.82°	328.04°	143.23°
Schubart	Epoch 4 September 2017 (JD 2458000.5)	3.9762 au	0.1697	1.6431°	284.84°	181.75°	136.84°
Anubis	Epoch 4 September 2017 (JD 2458000.5)	2.9061 au	0.0920	3.1576°	76.223°	317.02°	154.97°
Quetzalcoatl	Epoch 4 September 2017 (JD 2458000.5)	2.5443 au	0.5705	20.402°	162.95°	347.88°	12.497°
Boreas	Epoch 4 September 2017 (JD 2458000.5)	2.2725 au	0.4497	12.884°	340.64°	335.83°	252.13°
Cuyo	Epoch 27 April 2019 (JD 2458600.5)	2.1488 au	0.5056	23.962°	188.31°	194.53°	129.40°
Aiguillon	Epoch 4 September 2017 (JD 2458000.5)	3.1936 au	0.1309	9.1961°	195.12°	245.30°	145.64°
Clemence	Epoch 4 September 2017 (JD 2458000.5)	1.9361 au	0.0950	19.337°	357.00°	99.880°	286.44°
Pala	Epoch 4 September 2017 (JD 2458000.5)	3.2978 au	0.3890	19.192°	352.31°	20.092°	165.04°
Zulu	Epoch 16 February 2017 (JD 2457800.5)	3.2360 au	0.4816	35.446°	226.53°	31.395°	187.91°
Osiris	Epoch 4 September 2017 (JD 2458000.5)	2.4356 au	0.0634	4.9580°	353.07°	106.04°	269.38°
Horus	Epoch 4 September 2017 (JD 2458000.5)	2.3398 au	0.1311	2.7294°	350.27°	152.36°	203.62°
Franklin-Adams	Epoch 31 May 2020 (JD 2459000.5)	2.5517 au	0.1752	7.7371°	113.47°	242.08°	11.630°
Suvanto	Epoch 4 September 2017 (JD 2458000.5)	2.6512 au	0.1464	13.372°	27.146°	95.875°	352.49°
Summa	Epoch 4 September 2017 (JD 2458000.5)	2.4765 au	0.2032	4.5756°	180.42°	157.80°	98.003°
Kollaa	Epoch 4 September 2017 (JD 2458000.5)	2.3629 au	0.0748	7.7797°	65.429°	71.220°	226.60°
Lucifer	Epoch 4 September 2017 (JD 2458000.5)	2.8981 au	0.1414	14.057°	318.53°	341.37°	334.70°
Capek	Epoch 4 September 2017 (JD 2458000.5)	2.5412 au	0.2715	8.2623°	182.43°	164.55°	297.94°
Tinchen	Epoch 4 September 2017 (JD 2458000.5)	2.3527 au	0.1237	6.8822°	164.93°	214.52°	315.04°
Lugano	Epoch 4 September 2017 (JD 2458000.5)	2.6763 au	0.1357	10.254°	265.17°	255.13°	291.44°
Lausanna	Epoch 4 September 2017 (JD 2458000.5)	2.2367 au	0.1597	3.3343°	171.69°	64.830°	329.17°
Loretta	Epoch 4 September 2017 (JD 2458000.5)	3.1222 au	0.1259	0.9058°	40.473°	189.36°	24.968°
Whipple	Epoch 4 September 2017 (JD 2458000.5)	3.0606 au	0.0637	6.5587°	263.80°	179.82°	18.583°
Wild	Epoch 4 September 2017 (JD 2458000.5)	3.9520 au	0.2886	3.9587°	60.454°	302.70°	288.25°
Anteros	Epoch 4 September 2017 (JD 2458000.5)	1.4305 au	0.2561	8.7061°	246.33°	338.37°	332.17°
Gunter	Epoch 4 September 2017 (JD 2458000.5)	2.2394 au	0.2373	5.4892°	212.44°	124.82°	166.20°
Walraven	Epoch 4 September 2017 (JD 2458000.5)	2.2947 au	0.2346	8.1606°	17.269°	340.01°	242.32°
Iso-Heikkila	Epoch 4 September 2017 (JD 2458000.5)	3.1539 au	0.0372	11.912°	90.908°	144.06°	198.82°
Lick	Epoch 4 September 2017 (JD 2458000.5)	1.3904 au	0.0616	39.091°	130.75°	140.52°	221.32°
Hesburgh	Epoch 4 September 2017 (JD 2458000.5)	3.1115 au	0.1416	14.255°	78.149°	339.27°	175.77°
Rupertwildt	Epoch 4 September 2017 (JD 2458000.5)	3.1096 au	0.1827	2.4591°	74.270°	326.88°	347.06°
Kukarkin	Epoch 4 September 2017 (JD 2458000.5)	2.9360 au	0.3128	14.794°	278.02°	70.427°	324.18°
McMath	Epoch 4 September 2017 (JD 2458000.5)	2.8545 au	0.0645	1.0053°	258.11°	154.10°	32.257°
Artek	Epoch 4 September 2017 (JD 2458000.5)	3.2032 au	0.1022	1.4928°	153.36°	346.60°	11.877°
Angara	Epoch 4 September 2017 (JD 2458000.5)	3.0083 au	0.0580	11.191°	50.702°	209.03°	345.36°
Chandra	Epoch 4 September 2017 (JD 2458000.5)	3.1030 au	0.1673	10.559°	345.04°	318.95°	233.69°
Guisan	Epoch 4 September 2017 (JD 2458000.5)	2.5268 au	0.1220	8.4737°	22.213°	263.99°	74.212°
Dufour	Epoch 4 September 2017 (JD 2458000.5)	3.1914 au	0.1242	6.6497°	29.581°	57.015°	187.01°
van de Kamp	Epoch 4 September 2017 (JD 2458000.5)	2.5679 au	0.1069	2.2200°	88.196°	343.42°	246.99°
Menzel	Epoch 4 September 2017 (JD 2458000.5)	2.2337 au	0.1388	3.9008°	57.801°	347.83°	183.67°
Hagihara	Epoch 4 September 2017 (JD 2458000.5)	2.9924 au	0.0854	8.6990°	300.12°	120.50°	294.31°
Shura	Epoch 4 September 2017 (JD 2458000.5)	2.7814 au	0.0730	7.7643°	332.26°	310.44°	120.99°
Sakharov	Epoch 4 September 2017 (JD 2458000.5)	2.3747 au	0.1002	6.0480°	202.65°	221.15°	157.42°
Tezcatlipoca	Epoch 4 September 2017 (JD 2458000.5)	1.7094 au	0.3648	26.869°	246.57°	115.49°	328.60°
Midas	Epoch 4 September 2017 (JD 2458000.5)	1.7759 au	0.6502	39.833°	356.90°	267.80°	256.48°
Cline	Epoch 4 September 2017 (JD 2458000.5)	2.3104 au	0.2490	6.8421°	42.366°	279.57°	18.924°
Bok	Epoch 4 September 2017 (JD 2458000.5)	2.6214 au	0.0985	9.4133°	23.557°	346.78°	260.33°
Hopmann	Epoch 4 September 2017 (JD 2458000.5)	3.1214 au	0.1540	17.159°	305.15°	234.25°	334.27°
Kaplan	Epoch 4 September 2017 (JD 2458000.5)	2.3828 au	0.2269	23.645°	314.23°	38.176°	238.97°
Delores	Epoch 4 September 2017 (JD 2458000.5)	2.1543 au	0.1024	4.2519°	106.38°	235.01°	226.97°
Tatry	Epoch 4 September 2017 (JD 2458000.5)	2.3509 au	0.0768	7.7654°	25.305°	88.343°	166.59°
Pilcher	Epoch 23 March 2018 (JD 2458200.5)	2.1738 au	0.0512	3.1320°	193.63°	11.957°	92.884°
Darwin	Epoch 4 September 2017 (JD 2458000.5)	2.2493 au	0.2073	5.9148°	328.45°	345.52°	278.54°
Galvarino	Epoch 4 September 2017 (JD 2458000.5)	2.9917 au	0.0485	10.570°	182.59°	98.241°	197.49°
Shane	Epoch 4 September 2017 (JD 2458000.5)	2.6807 au	0.2061	10.217°	244.73°	89.669°	298.87°
Hajek	Epoch 4 September 2017 (JD 2458000.5)	2.5294 au	0.0547	10.825°	47.232°	134.65°	6.1573°
Adams	Epoch 4 September 2017 (JD 2458000.5)	2.5591 au	0.1380	15.132°	1.0923°	355.05°	259.97°
Leverrier	Epoch 4 September 2017 (JD 2458000.5)	2.2090 au	0.2069	6.0689°	353.22°	0.6461°	153.46°
Titius	Epoch 4 September 2017 (JD 2458000.5)	2.4196 au	0.0642	7.6265°	351.78°	246.70°	335.11°
Hirayama	Epoch 4 September 2017 (JD 2458000.5)	3.1166 au	0.1152	12.529°	148.03°	357.05°	39.370°
Herschel	Epoch 27 April 2019 (JD 2458600.5)	2.3796 au	0.2979	22.819°	291.92°	130.51°	293.69°
Einstein	Epoch 4 September 2017 (JD 2458000.5)	1.9336 au	0.0986	22.683°	357.08°	217.74°	150.59°
Euler	Epoch 4 September 2017 (JD 2458000.5)	2.4178 au	0.0689	8.5015°	178.65°	53.294°	0.3273°
Harding	Epoch 4 September 2017 (JD 2458000.5)	3.0600 au	0.1267	1.8693°	64.474°	70.697°	98.138°
Lexell	Epoch 4 September 2017 (JD 2458000.5)	2.1718 au	0.0798	2.4967°	4.5440°	58.504°	215.94°
Hencke	Epoch 4 September 2017 (JD 2458000.5)	2.6208 au	0.1672	12.220°	291.09°	110.87°	91.087°
Polonskaya	Epoch 17 December 2020 (JD 2459200.5)	2.3249 au	0.1923	4.9106°	0.8717°	24.849°	107.39°
McCuskey	Epoch 4 September 2017 (JD 2458000.5)	2.3839 au	0.1152	3.0420°	17.043°	185.25°	47.384°
Konstitutsiya	Epoch 4 September 2017 (JD 2458000.5)	3.2141 au	0.0979	20.667°	15.619°	201.79°	35.505°
Voloshina	Epoch 4 September 2017 (JD 2458000.5)	3.1160 au	0.1423	2.8609°	107.55°	6.2038°	261.36°
Chebyshev	Epoch 4 September 2017 (JD 2458000.5)	3.0888 au	0.1894	2.3971°	8.5512°	33.208°	271.09°
Veteraniya	Epoch 4 September 2017 (JD 2458000.5)	2.3870 au	0.1485	6.1789°	338.52°	3.7456°	282.05°
Guo Shou-Jing	Epoch 4 September 2017 (JD 2458000.5)	2.3286 au	0.1782	2.9066°	277.11°	36.696°	6.7252°
Tucapel	Epoch 4 September 2017 (JD 2458000.5)	2.2894 au	0.2263	7.5036°	96.545°	238.12°	130.64°
Vasilevskis	Epoch 4 September 2017 (JD 2458000.5)	2.4021 au	0.2867	21.376°	204.09°	82.819°	295.50°
Kachuevskaya	Epoch May 14, 2008		0.1042676	11.91562	344.64703	273.66510	73.28201
Heinemann	Epoch 4 September 2017 (JD 2458000.5)	3.1293 au	0.1917	0.9191°	16.986°	340.99°	72.570°
Wesson	Epoch 4 September 2017 (JD 2458000.5)	2.2525 au	0.1858	4.8605°	171.31°	136.28°	290.04°
van Albada	Epoch 4 September 2017 (JD 2458000.5)	2.2409 au	0.1655	4.0435°	252.20°	24.949°	221.81°
West	Epoch 4 September 2017 (JD 2458000.5)	2.7054 au	0.1188	5.6594°	2.5076°	37.063°	61.733°
Asaph	Epoch 4 September 2017 (JD 2458000.5)	2.8760 au	0.2801	22.352°	3.1290°	357.53°	98.697°
McLaughlin	Epoch 4 September 2017 (JD 2458000.5)	2.3249 au	0.1389	7.3117°	69.231°	291.34°	126.79°
Cottrell	Epoch 4 September 2017 (JD 2458000.5)	2.4464 au	0.1155	2.4510°	311.10°	211.67°	135.21°
Janequeo	Epoch 4 September 2017 (JD 2458000.5)	2.2966 au	0.1125	7.9558°	242.80°	27.574°	70.128°
Binomi	Epoch 4 September 2017 (JD 2458000.5)	2.3496 au	0.1285	5.5869°	278.03°	67.217°	120.75°
BAM	Epoch 4 September 2017 (JD 2458000.5)	2.2340 au	0.1729	4.7524°	169.28°	213.58°	124.02°
Ethel	Epoch 4 September 2017 (JD 2458000.5)	3.0723 au	0.1267	1.5097°	30.178°	295.71°	269.94°
Basilea	Epoch 4 September 2017 (JD 2458000.5)	2.2250 au	0.1117	8.4634°	321.72°	134.56°	191.60°
Bernoulli	Epoch 4 September 2017 (JD 2458000.5)	2.2462 au	0.1805	8.5541°	19.055°	64.138°	149.50°
Stearns	Epoch 23 March 2018 (JD 2458200.5)	1.8841 au	0.1314	27.751°	77.035°	200.71°	134.07°
Sheragul	Epoch 4 September 2017 (JD 2458000.5)	2.2449 au	0.1850	3.9724°	346.26°	306.35°	84.005°
Tripaxeptalis	Epoch 4 September 2017 (JD 2458000.5)	2.3021 au	0.1314	4.2509°	9.5018°	346.18°	235.93°
Bistro	Epoch 4 September 2017 (JD 2458000.5)	2.4347 au	0.0907	14.809°	73.475°	183.69°	5.0403°
Ortutay	Epoch 4 September 2017 (JD 2458000.5)	3.1056 au	0.1112	3.0745°	321.21°	60.334°	282.90°
Wirt	Epoch 4 September 2017 (JD 2458000.5)	2.3812 au	0.3434	23.970°	53.646°	50.474°	53.286°
Leningrad	Epoch 4 September 2017 (JD 2458000.5)	3.1565 au	0.1794	2.7356°	73.570°	284.26°	288.85°
Smetana	Epoch 4 September 2017 (JD 2458000.5)	1.8720 au	0.0033	25.281°	36.611°	307.99°	16.211°
Tamriko	Epoch 4 September 2017 (JD 2458000.5)	3.0078 au	0.0848	9.5008°	213.86°	204.82°	340.25°
Gawain	Epoch 4 September 2017 (JD 2458000.5)	2.9653 au	0.0991	3.7886°	293.24°	183.97°	315.28°
Dvorak	Epoch 4 September 2017 (JD 2458000.5)	2.3103 au	0.3114	21.488°	340.44°	244.12°	101.49°
Nancy	Epoch 23 March 2018 (JD 2458200.5)	2.2175 au	0.1388	3.9361°	225.77°	145.80°	303.73°
Roka	Epoch 4 September 2017 (JD 2458000.5)	3.1236 au	0.1458	2.5352°	95.329°	180.50°	17.333°
Baboquivari	Epoch 4 September 2017 (JD 2458000.5)	2.6520 au	0.5302	11.076°	200.92°	191.73°	176.48°
Chiron	Epoch 2021-Jul-01 (JD 2459396.5)	13.70 au (2.0 billion km)	0.3772	6.9299°	209.27°	339.71°	180.70°
Anza	Epoch 4 September 2017 (JD 2458000.5)	2.2675 au	0.5358	3.7970°	207.41°	156.95°	251.57°
Aten	Epoch 31 December 2011 (JD 2455926.5)	0.9668 au	0.1827	18.934°	108.60°	148.04°	172.27°
Bacchus	Epoch 4 September 2017 (JD 2458000.5)	1.0779 au	0.3494	1.5205167°	33.103°	55.315°	113.13°
Thomsen	Epoch 4 September 2017 (JD 2458000.5)	2.1783 au	0.3298	5.6946°	302.16°	2.7479°	142.30°
Spicer	Epoch 4 September 2017 (JD 2458000.5)	2.6986 au	0.2345	6.4348°	328.09°	66.381°	350.70°
Aksnes	Epoch 4 September 2017 (JD 2458000.5)	3.9637 au	0.1816	3.0798°	150.24°	297.33°	191.29°
Hubble	Epoch 4 September 2017 (JD 2458000.5)	3.1606 au	0.1860	9.1064°	46.406°	70.185°	81.951°
Kosmodemyanskaya	Epoch 4 September 2017 (JD 2458000.5)	2.4510 au	0.1633	4.7419°	26.200°	38.426°	113.25°
Shoemaker	Epoch 4 September 2017 (JD 2458000.5)	1.7996 au	0.0820	30.080°	207.29°	205.58°	243.44°
Jihlava	Epoch 4 September 2017 (JD 2458000.5)	2.1765 au	0.0607	3.8511°	23.848°	51.247°	48.478°
Henan	Epoch 4 September 2017 (JD 2458000.5)	2.6983 au	0.0863	3.8343°	118.14°	294.54°	276.34°
Mizuho	Epoch 4 September 2017 (JD 2458000.5)	3.0727 au	0.1332	11.814°	339.85°	341.20°	337.47°
Sampo	Epoch 4 September 2017 (JD 2458000.5)	3.0143 au	0.0611	11.378°	114.53°	318.84°	359.61°
Genichesk	Epoch 4 September 2017 (JD 2458000.5)	2.2692 au	0.1681	6.0914°	154.86°	118.21°	175.62°
Magnitka	Epoch 4 September 2017 (JD 2458000.5)	2.2322 au	0.0964	5.0289°	281.93°	251.58°	149.03°
Zyskin	Epoch 4 September 2017 (JD 2458000.5)	2.4236 au	0.1267	6.4956°	337.74°	354.48°	338.14°
Opik	Epoch 4 September 2017 (JD 2458000.5)	2.3040 au	0.3616	26.966°	218.84°	159.18°	148.76°
Ra-Shalom	Epoch 7 November 2005 (JD 2453681.5)	0.8320 au	0.4365	15.756°	170.88°	355.98°	104.56°
Adonis	Epoch 27 April 2019 (JD 2458600.5)	1.8742 au	0.7644	1.3237°	349.57°	43.551°	182.53°
Tantalus	Epoch 13 January 2016 (JD 2457400.5)	1.290051783403 au (192.9889998898 gm)	.299148816495564	64.00535930263230°	94.36993941983230°	61.55509931046220°	85.78643003020903°
Toronto	Epoch 4 September 2017 (JD 2458000.5)	3.1883 au	0.1208	18.379°	252.48°	291.78°	359.45°
Tselina	Epoch 4 September 2017 (JD 2458000.5)	3.0170 au	0.0952	10.503°	167.17°	232.54°	318.00°
Wallenquist	Epoch 4 September 2017 (JD 2458000.5)	3.1987 au	0.1413	0.5558°	1.5530°	216.98°	91.271°
Tyumenia	Epoch 4 September 2017 (JD 2458000.5)	3.0588 au	0.1277	17.573°	222.46°	75.509°	162.29°
Sevastopol	Epoch 4 September 2017 (JD 2458000.5)	2.1838 au	0.1783	4.3780°	145.72°	160.38°	94.889°
Pyatiletka	Epoch 4 September 2017 (JD 2458000.5)	2.4019 au	0.0295	7.8981°	105.50°	236.47°	197.74°
Vltava	Epoch 4 September 2017 (JD 2458000.5)	2.8600 au	0.0791	1.0106°	311.62°	58.849°	11.862°
Gerasimovich	Epoch 4 September 2017 (JD 2458000.5)	2.3897 au	0.1206	8.4757°	327.62°	70.181°	229.48°
Tanya	Epoch 4 September 2017 (JD 2458000.5)	3.2100 au	0.0319	13.094°	106.39°	185.54°	343.14°
Mayall	Epoch 4 September 2017 (JD 2458000.5)	1.8873 au	0.1111	33.987°	306.05°	38.552°	78.045°
Dennispalm	Epoch 4 September 2017 (JD 2458000.5)	2.6353 au	0.2565	31.367°	11.606°	120.22°	161.22°
Aristaeus	Epoch 13 January 2016 (JD 2457400.5)	1.5995 au (239.28 gm)	0.50305	23.06145°	191.221°	290.8743°	83.4440°
Makharadze	Epoch 4 September 2017 (JD 2458000.5)	2.4619 au	0.1878	2.1801°	256.16°	67.561°	54.791°
Kemerovo	Epoch 4 September 2017 (JD 2458000.5)	2.9877 au	0.0582	6.9851°	274.75°	119.69°	334.71°
Jimarnold	Epoch 4 September 2017 (JD 2458000.5)	2.2807 au	0.2341	8.3651°	17.405°	352.42°	270.79°
Blaauw	Epoch 4 September 2017 (JD 2458000.5)	3.2164 au	0.0965	15.013°	264.34°	279.04°	314.16°
Stentor	Epoch 23 March 2018 (JD 2458200.5)	5.1965 au	0.1011	39.261°	131.32°	273.11°	238.48°
Epeios	Epoch 23 March 2018 (JD 2458200.5)	5.2153 au	0.0569	9.1481°	176.56°	231.58°	243.53°
Hadwiger	Epoch 4 September 2017 (JD 2458000.5)	2.5608 au	0.0571	15.487°	27.926°	86.794°	177.54°
Akiyama	Epoch 4 September 2017 (JD 2458000.5)	3.1238 au	0.1520	1.1842°	47.746°	31.730°	58.291°
Kate	Epoch 4 September 2017 (JD 2458000.5)	2.2421 au	0.2016	5.3475°	17.175°	4.7281°	264.22°
Kukkamaki	Epoch 4 September 2017 (JD 2458000.5)	2.4827 au	0.0395	3.2676°	351.15°	122.78°	75.776°
Taiwan	Epoch 4 September 2017 (JD 2458000.5)	2.7904 au	0.0480	1.5286°	71.855°	358.45°	116.98°
Maresjev	Epoch 23 March 2018 (JD 2458200.5)	3.1384 au	0.1145	14.424°	174.66°	166.31°	313.24°
Andrea Doria	Epoch 4 September 2017 (JD 2458000.5)	2.2155 au	0.2074	3.7056°	222.09°	143.68°	44.452°
Fogelin	Epoch 23 March 2018 (JD 2458200.5)	2.5911 au	0.1187	13.007°	17.286°	116.18°	354.25°
La Silla	Epoch 4 September 2017 (JD 2458000.5)	2.5353 au	0.1184	13.261°	137.27°	214.21°	139.36°
Tengstrom	Epoch 4 September 2017 (JD 2458000.5)	2.2217 au	0.1061	4.5747°	100.96°	295.55°	317.69°
Shanghai	Epoch 4 September 2017 (JD 2458000.5)	3.1551 au	0.1254	2.4980°	56.369°	70.991°	60.923°
Oljato	Epoch 4 September 2017 (JD 2458000.5)	2.1750 au	0.7130	2.5224°	74.991°	98.264°	255.69°
Pele	Epoch 4 September 2017 (JD 2458000.5)	2.2896 au	0.5132	8.7454°	169.98°	217.94°	336.56°
Lyyli	Epoch 4 September 2017 (JD 2458000.5)	2.5894 au	0.4071	20.561°	160.45°	283.25°	350.25°
Antenor	Epoch 23 March 2018 (JD 2458200.5)	5.1450 au	0.0168	6.8058°	159.14°	304.18°	73.993°
Hephaistos	Epoch 13 January 2016 (JD 2457400.5)	2.1590 au (322.98 gm)	0.83757	11.558°	27.569°	209.33°	272.08°
Meeus	Epoch 23 March 2018 (JD 2458200.5)	2.1977 au	0.2273	5.3321°	126.93°	222.18°	126.11°
Sarpedon	Epoch 23 March 2018 (JD 2458200.5)	5.2357 au	0.0156	15.960°	220.88°	52.434°	266.05°
Otto Struve	Epoch 4 September 2017 (JD 2458000.5)	2.2366 au	0.1743	4.9496°	178.90°	254.10°	140.74°
Soyuz-Apollo	Epoch 4 September 2017 (JD 2458000.5)	3.1370 au	0.1838	1.9888°	140.40°	285.71°	341.70°
Alcathous	Epoch 23 March 2018 (JD 2458200.5)	5.1820 au	0.0674	16.627°	267.99°	291.80°	313.95°
Tesla	Epoch 4 September 2017 (JD 2458000.5)	2.8103 au	0.1809	7.8234°	106.49°	297.81°	260.21°
Bowell	Epoch 4 September 2017 (JD 2458000.5)	3.9576 au	0.0938	6.4941°	155.66°	21.544°	244.37°
Espinette	Epoch 4 September 2017 (JD 2458000.5)	2.2836 au	0.2785	3.8804°	143.96°	175.75°	228.40°
Neoptolemus	Epoch 23 March 2018 (JD 2458200.5)	5.1959 au	0.0435	17.779°	86.573°	320.49°	242.76°
Gotz	Epoch 23 March 2018 (JD 2458200.5)	2.4528 au	0.1493	4.2036°	53.419°	207.18°	284.69°
Ron Helin	Epoch 4 September 2017 (JD 2458000.5)	2.2197 au	0.2081	5.3339°	157.85°	182.81°	139.05°
Kugultinov	Epoch 4 September 2017 (JD 2458000.5)	3.1813 au	0.1666	1.2545°	42.238°	100.14°	180.53°
Whitford	Epoch 23 March 2018 (JD 2458200.5)	3.1814 au	0.2119	11.653°	78.984°	8.1290°	100.82°
Schilt	Epoch 4 September 2017 (JD 2458000.5)	2.5494 au	0.1718	14.176°	34.265°	233.60°	117.70°
El Leoncito	Epoch 4 September 2017 (JD 2458000.5)	3.6366 au	0.0412	6.6174°	156.68°	189.64°	107.06°
Duboshin	Epoch 23 March 2018 (JD 2458200.5)	3.9613 au	0.1568	5.1650°	61.441°	342.00°	250.24°
Janice	Epoch 23 March 2018 (JD 2458200.5)	3.0832 au	0.1800	0.3995°	315.66°	305.63°	245.72°
Chernykh	Epoch 23 March 2018 (JD 2458200.5)	3.1389 au	0.1758	1.9199°	139.94°	267.37°	281.91°
Robeson	Epoch 23 March 2018 (JD 2458200.5)	2.3411 au	0.1453	10.016°	182.19°	340.93°	341.08°
Hathor	Epoch 11 August 2004 (JD 2453228.5)	0.8438 au	0.4499	5.8546°	211.54°	39.926°	42.104°
Michkovitch	Epoch 4 September 2017 (JD 2458000.5)	2.3975 au	0.1716	4.6718°	186.37°	295.73°	60.159°
Kurchenko	Epoch 23 March 2018 (JD 2458200.5)	2.7687 au	0.1200	17.486°	133.13°	218.41°	91.267°
Phereclos	Epoch 23 March 2018 (JD 2458200.5)	5.2099 au	0.0450	2.6689°	179.25°	74.175°	279.81°
Cebriones	Epoch 23 March 2018 (JD 2458200.5)	5.2056 au	0.0361	32.136°	211.74°	53.880°	280.29°
Beltrovata	Epoch 4 September 2017 (JD 2458000.5)	2.1054 au	0.4131	5.2222°	287.34°	43.081°	39.633°
Schulhof	Epoch 23 March 2018 (JD 2458200.5)	2.6110 au	0.1195	13.530°	7.9084°	205.72°	256.37°
Tomita	Epoch 4 September 2017 (JD 2458000.5)	2.4408 au	0.1339	3.0111°	163.32°	282.65°	345.07°
Ciurlionis	Epoch 4 September 2017 (JD 2458000.5)	2.5599 au	0.1332	14.611°	205.64°	197.83°	56.325°
Ibarruri	Epoch 4 September 2017 (JD 2458000.5)	2.1885 au	0.2825	4.0571°	264.96°	80.645°	315.42°
Schurer	Epoch 27 April 2019 (JD 2458600.5)	2.5719 au	0.1019	15.055°	17.893°	30.008°	5.5233°
Bruce Helin	Epoch 4 September 2017 (JD 2458000.5)	2.3626 au	0.2146	23.459°	45.854°	309.89°	21.845°
Sootiyo	Epoch 4 September 2017 (JD 2458000.5)	2.6062 au	0.2220	10.366°	188.27°	71.294°	195.45°
Hatshepsut	Epoch 4 September 2017 (JD 2458000.5)	3.1812 au	0.0987	4.1037°	233.75°	293.38°	236.21°
Educatio	Epoch 23 March 2018 (JD 2458200.5)	2.2158 au	0.1627	4.1060°	227.20°	77.865°	77.238°
Corbett	Epoch 4 September 2017 (JD 2458000.5)	2.3879 au	0.1172	5.0957°	190.64°	104.22°	75.911°
Tomeileen	Epoch 23 March 2018 (JD 2458200.5)	3.0050 au	0.0584	11.444°	118.77°	68.441°	138.10°
Kenos	Epoch 4 September 2017 (JD 2458000.5)	1.9088 au	0.1685	24.986°	179.86°	102.25°	258.57°
Palamedes	Epoch 27 April 2019 (JD 2458600.5)	5.1301 au	0.0741	13.912°	327.36°	94.744°	260.35°
Tokai	Epoch 4 September 2017 (JD 2458000.5)	2.2261 au	0.0683	4.1389°	228.80°	233.85°	103.28°
Guinevere	Epoch 4 September 2017 (JD 2458000.5)	3.9710 au	0.2776	4.5000°	252.04°	183.36°	4.7663°
Metsahovi	Epoch 4 September 2017 (JD 2458000.5)	2.2682 au	0.0797	8.4101°	359.97°	101.37°	47.042°
Bussolini	Epoch 4 September 2017 (JD 2458000.5)	2.6092 au	0.1332	12.964°	212.60°	210.46°	9.8678°
Alascattalo	Epoch 4 September 2017 (JD 2458000.5)	2.2402 au	0.0990	6.9899°	48.004°	160.51°	78.867°
Baetsle	Epoch 4 September 2017 (JD 2458000.5)	2.2859 au	0.1813	3.1618°	257.61°	97.789°	138.26°
Rutllant	Epoch 4 September 2017 (JD 2458000.5)	2.3088 au	0.1728	5.9261°	205.58°	38.729°	95.275°
Cambridge	Epoch 4 September 2017 (JD 2458000.5)	3.0085 au	0.0566	11.032°	104.36°	32.390°	199.25°
Gilmore	Epoch 4 September 2017 (JD 2458000.5)	2.6559 au	0.1721	12.937°	334.99°	18.786°	81.217°
Calpurnia	Epoch 4 September 2017 (JD 2458000.5)	3.1311 au	0.0739	4.6207°	145.71°	47.930°	248.88°
Skiff	Epoch 23 March 2018 (JD 2458200.5)	2.2635 au	0.1449	4.8597°	296.38°	333.74°	57.298°
Geisei	Epoch 4 September 2017 (JD 2458000.5)	2.2280 au	0.1942	2.8722°	66.915°	284.78°	317.69°
Annschnell	Epoch 4 September 2017 (JD 2458000.5)	2.3911 au	0.1467	5.1408°	200.48°	51.593°	8.0166°
Bulgaria	Epoch 4 September 2017 (JD 2458000.5)	2.2401 au	0.1230	4.6737°	321.99°	287.29°	79.666°
Litva	Epoch 4 September 2017 (JD 2458000.5)	1.9045 au	0.1379	22.908°	182.60°	284.04°	116.54°
Saint-Exupery	Epoch 4 September 2017 (JD 2458000.5)	3.0018 au	0.0972	10.571°	55.704°	336.25°	17.255°
Mourao	Epoch 23 March 2018 (JD 2458200.5)	2.3424 au	0.1185	6.1361°	223.68°	165.80°	50.740°
Dworetsky	Epoch 4 September 2017 (JD 2458000.5)	2.9374 au	0.0422	1.5430°	356.26°	273.52°	236.94°
Acamas	Epoch 23 March 2018 (JD 2458200.5)	5.0612 au	0.0849	5.5341°	356.69°	279.28°	242.01°
Merlin	Epoch 4 September 2017 (JD 2458000.5)	2.7809 au	0.2176	7.7767°	197.77°	217.28°	297.39°
Odessa	Epoch 23 March 2018 (JD 2458200.5)	2.7589 au	0.2647	12.452°	197.31°	353.17°	50.837°
Seneca	Epoch 4 September 2017 (JD 2458000.5)	2.5154 au	0.5716	14.682°	167.37°	37.350°	353.12°
Plzen	Epoch 4 September 2017 (JD 2458000.5)	3.0408 au	0.0454	13.017°	277.58°	192.11°	310.56°
Zech	Epoch 4 September 2017 (JD 2458000.5)	2.2545 au	0.2352	4.0548°	349.11°	22.883°	324.18°
